tweet_id,retweet_count,favorite_count,timestamp,text,rating_out_of_10,name,dog_stage,jpg_url,dog_type,confidence_level
698703483621523456,425,1608,2016-02-14 03:01:06+00:00,This is Rusty. He has no respect for POULTRY products. Unbelievable af. 7/10 would still pet https://t.co/hEH19t1eFp,7.0,Rusty,,https://pbs.twimg.com/media/CbJLG0HWwAAV-ug.jpg,Brittany_spaniel,0.931963
698635131305795584,388,1400,2016-02-13 22:29:29+00:00,Here we are witnessing five Guatemalan Birch Floofs in their natural habitat. All 12/10 (Vid by @pootdanielle) https://t.co/rb8nzVNh7F,12.0,None,,https://pbs.twimg.com/ext_tw_video_thumb/698635005506015234/pu/img/wQ4yFXTZ-2QLt68b.jpg,Samoyed,0.15846400000000002
698549713696649216,704,2536,2016-02-13 16:50:04+00:00,This is Claude. He's trying to be seductive but he forgot to turn on the fireplace. 9/10 damn it Claude https://t.co/EPdQquc1dG,9.0,Claude,,https://pbs.twimg.com/media/CbG_QRJXEAALVWy.jpg,French_bulldog,0.998544
698355670425473025,516,2046,2016-02-13 03:59:01+00:00,This is Jessiga. She's a Tasmanian McCringleberry. Selfies make her uncomfortable. 10/10 would pet in time of need https://t.co/MrdPZz1CGk,10.0,Jessiga,,https://pbs.twimg.com/media/CbEOxQXW0AEIYBu.jpg,pug,0.990191
698342080612007937,1074,2485,2016-02-13 03:05:01+00:00,This is Maximus. He's training for the tetherball world championship. The grind never stops. 11/10 (vid by @Amuly21) https://t.co/VmFfWMjNkp,11.0,Maximus,,https://pbs.twimg.com/ext_tw_video_thumb/698341973569245184/pu/img/Sj3A2vSfbKWSv61T.jpg,boxer,0.8830479999999999
698262614669991936,2268,5214,2016-02-12 21:49:15+00:00,This is Franklin. He's a yoga master. Trying to get rid of those rolls. Dedicated af. 11/10 keep it up pup https://t.co/S712MJXulD,11.0,Franklin,,https://pbs.twimg.com/media/CbC6JL_WEAI_PhH.jpg,Italian_greyhound,0.107948
698195409219559425,6750,18408,2016-02-12 17:22:12+00:00,Meet Beau &amp; Wilbur. Wilbur stole Beau's bed from him. Wilbur now has so much room for activities. 9/10 for both pups https://t.co/GPaoH5qWEk,9.0,Beau,,https://pbs.twimg.com/media/CbB9BTqW8AEVc2A.jpg,Labrador_retriever,0.64369
698178924120031232,830,3084,2016-02-12 16:16:41+00:00,This is Lily. She accidentally dropped all her Kohl's cash overboard. Day officially ruined. 10/10 hang in there pup https://t.co/BJbtCqGwZK,10.0,Lily,,https://pbs.twimg.com/media/CbBuBhbWwAEGH29.jpg,Chesapeake_Bay_retriever,0.351868
697995514407682048,372,1665,2016-02-12 04:07:53+00:00,"""Dammit hooman quit playin I jus wanna wheat thin"" 11/10 https://t.co/yAASRDPJnQ",11.0,None,,https://pbs.twimg.com/media/Ca_HN8UWEAEB-ga.jpg,Staffordshire_bullterrier,0.280222
697990423684476929,1451,3592,2016-02-12 03:47:39+00:00,This is Doug. He's a Draconian Jabbawockee. Rad tongue. Ears are borderline legendary 11/10 would pet with a purpose https://t.co/MVvbQW88Pv,11.0,Doug,,https://pbs.twimg.com/media/Ca_ClYOW0AAsvpE.jpg,Pembroke,0.984783
697943111201378304,776,2638,2016-02-12 00:39:39+00:00,This is Cassie. She goes door to door trying to find the owner of this baguette. No luck so far. 10/10 https://t.co/e8bj97CisO,10.0,Cassie,,https://pbs.twimg.com/media/Ca-XjfiUsAAUa8f.jpg,Great_Dane,0.126924
697881462549430272,1337,3313,2016-02-11 20:34:41+00:00,This is Carter. He wakes up in the morning and pisses excellence. 10/10 best there is plain and simple https://t.co/pHktDjpFr8,10.0,Carter,,https://pbs.twimg.com/media/Ca9feqDUAAA_z7T.jpg,Error,Error
697616773278015490,1144,3467,2016-02-11 03:02:54+00:00,This pupper doubles as a hallway rug. Very rare. Versatile af. 11/10 https://t.co/Jxd5pR02Cn,11.0,None,pupper,https://pbs.twimg.com/media/Ca5uv7RVAAA_QEg.jpg,Lhasa,0.521931
697596423848730625,1425,3306,2016-02-11 01:42:02+00:00,Here's a pupper with a piece of pizza. Two of everybody's favorite things in one photo. 11/10 https://t.co/5USjFjKI7Z,11.0,None,pupper,https://pbs.twimg.com/media/Ca5cPrJXIAImHtD.jpg,Shetland_sheepdog,0.621668
697575480820686848,572,2250,2016-02-11 00:18:49+00:00,This is Ole. He's not sure how to gravity. 8/10 https://t.co/PsqqotpBBQ,8.0,Ole,,https://pbs.twimg.com/media/Ca5JMvMUsAAGMll.jpg,whippet,0.119805
697482927769255936,765,2662,2016-02-10 18:11:03+00:00,Meet Blipson. He's a Doowap Hufflepuff. That Ugg is his temporary home while he's struggling with unemployment 11/10 https://t.co/YKvt0J5MXr,11.0,Blipson,,https://pbs.twimg.com/media/Ca31BTgWwAA4uNU.jpg,Error,Error
697270446429966336,2087,5131,2016-02-10 04:06:43+00:00,This is Bentley. He got stuck on his 3rd homework problem. Picturing the best case scenario if he drops out. 10/10 https://t.co/7rS33sCKMS,10.0,Bentley,,https://pbs.twimg.com/media/Ca0zxGjW8AEfyYl.jpg,toy_poodle,0.880014
697259378236399616,1136,3611,2016-02-10 03:22:44+00:00,"Please stop sending in saber-toothed tigers. This is getting ridiculous. We only rate dogs.
...8/10 https://t.co/iAeQNueou8",8.0,None,,https://pbs.twimg.com/media/Ca0ps3AXEAAnp9m.jpg,Great_Dane,0.999223
697255105972801536,1315,3316,2016-02-10 03:05:46+00:00,Meet Charlie. He likes to kiss all the big milk dogs with the rad earrings. Passionate af. 10/10 just a great guy https://t.co/Oe0XSGmfoP,10.0,Charlie,,https://pbs.twimg.com/media/Ca0lzzmWwAA5u56.jpg,Great_Dane,0.173989
697242256848379904,751,2753,2016-02-10 02:14:42+00:00,This is Oakley. He has a massive tumor growing on his head. Seems benign tho. 10/10 would pet around tumor https://t.co/7GQ7BTxywN,10.0,Oakley,,https://pbs.twimg.com/media/Ca0aIR9WcAAHiPy.jpg,Eskimo_dog,0.0635328
696900204696625153,1156,3492,2016-02-09 03:35:31+00:00,This is Rosie. She's a Benebark Cumberpatch. Sleepy af. 12/10 would snug for days https://t.co/NKuON5Al8i,12.0,Rosie,,https://pbs.twimg.com/media/CavjCdJW0AIB5Oz.jpg,Chihuahua,0.297735
696894894812565505,758,2594,2016-02-09 03:14:25+00:00,These two pirates crashed their ship and don't know what to do now. Very irresponsible of them. Both 9/10 https://t.co/RJvUjgGH5z,9.0,None,,https://pbs.twimg.com/media/CaveNQcVIAECyBr.jpg,Appenzeller,0.665628
696886256886657024,2016,5317,2016-02-09 02:40:05+00:00,Guys I found the dog from Up. 12/10 https://t.co/WqoZtX9jmJ,12.0,None,,https://pbs.twimg.com/media/CavWWdFWAAArflW.jpg,kuvasz,0.383941
696877980375769088,802,2689,2016-02-09 02:07:12+00:00,This is Misty. She's in a predicament. Not sure what next move should be. 9/10 stay calm pupper I'm comin https://t.co/XhR7PAgcwF,9.0,Misty,pupper,https://pbs.twimg.com/media/CavO0uuWEAE96Ed.jpg,Error,Error
696754882863349760,396,1615,2016-02-08 17:58:03+00:00,This is Reptar. He specifically asked for his skis to have four bindings. He's not happy. Quite perturbed tbh. 10/10 https://t.co/l9k7TPP7Tp,10.0,Reptar,,https://pbs.twimg.com/media/Cate3eLUcAEIuph.jpg,toy_poodle,0.0983781
696713835009417216,757,2613,2016-02-08 15:14:57+00:00,This is Trevith. He's a Swiss Mountain Roadwoof. Breeze too powerful. 9/10 stay strong pupper https://t.co/6J8Ibwy1X6,9.0,Trevith,pupper,https://pbs.twimg.com/media/Cas5h-wWcAA3nAc.jpg,Chesapeake_Bay_retriever,0.321589
696488710901260288,1166,2788,2016-02-08 00:20:23+00:00,12/10 revolutionary af https://t.co/zKzq4nIY86,12.0,None,,https://pbs.twimg.com/media/CapsyfkWcAQ41uC.jpg,briard,0.369063
696405997980676096,1284,3531,2016-02-07 18:51:43+00:00,This is Berb. He just found out that they have made 31 Kidz Bop CD's. Downright terrifying. 7/10 hang in there Berb https://t.co/CIFLjiTFwZ,7.0,Berb,,https://pbs.twimg.com/media/Caohi_hWcAAQCni.jpg,borzoi,0.132845
695816827381944320,1320,3287,2016-02-06 03:50:33+00:00,Here's a dog enjoying a sunset. 11/10 would trade lives with https://t.co/VsQdLxrv9h,11.0,None,,https://pbs.twimg.com/media/CagJtjYW8AADoHu.jpg,Pomeranian,0.382234
695794761660297217,880,3490,2016-02-06 02:22:53+00:00,This is Wyatt. His throne is modeled after him. 13/10 Wyatt is a very big deal https://t.co/PccQ1CFEDd,13.0,Wyatt,,https://pbs.twimg.com/media/Caf1pQxWIAEme3q.jpg,Samoyed,0.962139
695629776980148225,2377,5020,2016-02-05 15:27:17+00:00,Meet Calvin. He's proof that degrees mean absolutely nothing. 8/10 straighten up pup https://t.co/NIvxgSQ9BS,8.0,Calvin,,https://pbs.twimg.com/media/Cadfl6zWcAEZqIW.jpg,Old_English_sheepdog,0.693857
695446424020918272,2026,4787,2016-02-05 03:18:42+00:00,We normally don't rate unicorns but this one has 3 ears so it must be super rare. 12/10 majestic af https://t.co/f9qlKiv39T,12.0,None,,https://pbs.twimg.com/media/Caa407jWwAAJPH3.jpg,basenji,0.748904
695409464418041856,4017,9460,2016-02-05 00:51:51+00:00,This is Bob. He just got back from his job interview and realized his ear was inside-out the whole time. 10/10 https://t.co/lORINwFXIV,10.0,Bob,,https://pbs.twimg.com/media/CaaXN5LUYAEzAh-.jpg,pug,0.997445
695314793360662529,1675,4004,2016-02-04 18:35:39+00:00,This is Colin. He really likes green beans. It's tearing his family apart. 10/10 please pray for Colin https://t.co/ioFy0cmK03,10.0,Colin,,https://pbs.twimg.com/media/CaZBErSWEAEdXk_.jpg,Maltese_dog,0.678547
695095422348574720,684,2888,2016-02-04 04:03:57+00:00,This is just a beautiful pupper good shit evolution. 12/10 https://t.co/2L8pI0Z2Ib,12.0,None,pupper,https://pbs.twimg.com/media/CaV5mRDXEAAR8iG.jpg,papillon,0.227784
695074328191332352,1239,3116,2016-02-04 02:40:08+00:00,This is Lorenzo. He's educated af. Just graduated college. 11/10 poor pupper can't even comprehend his debt https://t.co/dH3GzcjCtQ,11.0,Lorenzo,pupper,https://pbs.twimg.com/media/CaVmajOWYAA1uNG.jpg,Shih-Tzu,0.5101060000000001
695064344191721472,685,1771,2016-02-04 02:00:27+00:00,"This may be the greatest video I've ever been sent. 4/10 for Charles the puppy, 13/10 overall. (Vid by @stevenxx_) https://t.co/uaJmNgXR2P",4.0,None,,https://pbs.twimg.com/ext_tw_video_thumb/695064251149508610/pu/img/0OPED0aUurb9Z16a.jpg,Error,Error
695051054296211456,885,2918,2016-02-04 01:07:39+00:00,"Meet Brian (pronounced ""Kirk""). He's not amused by ur churlish tomfoolery. Once u put him down you're done for. 6/10 https://t.co/vityMwPKKi",6.0,Brian,,https://pbs.twimg.com/media/CaVRP4GWwAERC0v.jpg,Boston_bull,0.761454
694905863685980160,1053,3046,2016-02-03 15:30:43+00:00,This is Archie. He's a Bisquick Taj Mapaw. Too many people are touching him. It is doing him a discomfort. 10/10 https://t.co/CJJpjTMzPQ,10.0,Archie,,https://pbs.twimg.com/media/CaTNMUgUYAAB6vs.jpg,Error,Error
694669722378485760,13517,26068,2016-02-02 23:52:22+00:00,This is Phil. He's an important dog. Can control the seasons. Magical as hell. 12/10 would let him sign my forehead https://t.co/9mb0P2rjk2,12.0,Phil,,https://pbs.twimg.com/media/CaP2bS8WYAAsMdx.jpg,Error,Error
694352839993344000,700,2244,2016-02-02 02:53:12+00:00,Meet Oliviér. He takes killer selfies. Has a dog of his own. It leaps at random &amp; can't bark for shit. 10/10 &amp; 5/10 https://t.co/6NgsQJuSBJ,10.0,Oliviér,,https://pbs.twimg.com/media/CaLWOPfWkAAo2Dt.jpg,Australian_terrier,0.407886
694329668942569472,569,2203,2016-02-02 01:21:07+00:00,Meet Grady. He's very hungry. Too bad no one can find his food bowl. 9/10 poor pupper https://t.co/oToIkYnEGn,9.0,Grady,pupper,https://pbs.twimg.com/media/CaLBJmOWYAQt44t.jpg,boxer,0.99006
694206574471057408,2297,4582,2016-02-01 17:11:59+00:00,"""Martha come take a look at this. I'm so fed up with the media's unrealistic portrayal of dogs these days."" 10/10 https://t.co/Sd4qAdSRqI",10.0,None,,https://pbs.twimg.com/media/CaJRMPQWIAA1zL9.jpg,Shih-Tzu,0.352547
694183373896572928,1040,3236,2016-02-01 15:39:48+00:00,This is Lola. She realized mid hug that she's not ready for a committed relationship with a teddy bear. 9/10 https://t.co/pVebzwRioD,9.0,Lola,,https://pbs.twimg.com/media/CaI8Fn0WAAIrFJN.jpg,Pekinese,0.08087000000000001
694001791655137281,1176,3705,2016-02-01 03:38:15+00:00,This is Chester. He's a Benefloof Cumberbark. Fabulous ears. Nifty shirt. Was probably on sale. Nice hardwood. 11/10 https://t.co/YoII7tWXMT,11.0,Chester,,https://pbs.twimg.com/media/CaGW8JQUMAEVtLl.jpg,Pembroke,0.769999
693942351086120961,413,1896,2016-01-31 23:42:03+00:00,This is Kobe. He's a Speckled Rorschach. Requests that someone holds his hand during car rides. 10/10 sick interior https://t.co/LCA6Fr3X2M,10.0,Kobe,,https://pbs.twimg.com/media/CaFg41YWkAAdOjy.jpg,groenendael,0.550796
693647888581312512,673,2961,2016-01-31 04:11:58+00:00,What kind of person sends in a pic without a dog in it? So churlish. Neat rug tho 7/10 https://t.co/LSTAwTdTaw,7.0,None,,https://pbs.twimg.com/media/CaBVE80WAAA8sGk.jpg,Error,Error
693642232151285760,472,2790,2016-01-31 03:49:30+00:00,Meet Freddery. He's a Westminster Toblerone. Seems to enjoy car rides. 9/10 would pat on the head approvingly https://t.co/6BS9XEip9a,9.0,Freddery,,https://pbs.twimg.com/media/CaBP7i9W0AAJrIs.jpg,Scottish_deerhound,0.111893
693629975228977152,894,2685,2016-01-31 03:00:47+00:00,This pupper is afraid of its own feet. 12/10 would comfort https://t.co/Tn9Mp0oPoJ,12.0,None,pupper,https://pbs.twimg.com/media/CaBEx3SWEAILZpi.jpg,pug,0.841987
693622659251335168,422,1691,2016-01-31 02:31:43+00:00,When you keepin the popcorn bucket in your lap and she reach for some... 10/10 https://t.co/a1IrjaID3X,10.0,None,,https://pbs.twimg.com/media/CaA-IR9VIAAqg5l.jpg,malamute,0.449298
693590843962331137,2233,5565,2016-01-31 00:25:18+00:00,Meet Phil. He's big af. Currently destroying this nice family home. Completely uncalled for. 3/10 not a good pupper https://t.co/fShNNhBWYx,3.0,Phil,pupper,https://pbs.twimg.com/media/CaAhMb1XEAAB6Bz.jpg,Error,Error
693486665285931008,698,1941,2016-01-30 17:31:20+00:00,This is Lincoln. He doesn't understand his new jacket. 11/10 please enjoy (vid by @GraceIsTheName8) https://t.co/S6cQsIoX27,11.0,Lincoln,,https://pbs.twimg.com/ext_tw_video_thumb/693486485266247680/pu/img/KhapmUYPQTpbwNf8.jpg,Error,Error
693280720173801472,1403,3669,2016-01-30 03:52:58+00:00,This is Sadie and her 2 pups Shebang &amp; Ruffalo. Sadie says single parenting is challenging but rewarding. All 10/10 https://t.co/UzbhwXcLne,10.0,Sadie,,https://pbs.twimg.com/media/CZ8HIsGWIAA9eXX.jpg,Labrador_retriever,0.340008
693262851218264065,568,2459,2016-01-30 02:41:58+00:00,I hope you guys enjoy this beautiful snowy pupper as much as I did. 11/10 https://t.co/DYUsHtL2aR,11.0,None,pupper,https://pbs.twimg.com/media/CZ724fDUYAAytS-.jpg,golden_retriever,0.989333
693231807727280129,841,3133,2016-01-30 00:38:37+00:00,"This is Bodie. He's not proud of what he did, but it needed to be done. 9/10 eight days was a pretty good streak tbh https://t.co/bpZsGMqVVP",9.0,Bodie,,https://pbs.twimg.com/media/CZ7aplIUsAAq-8s.jpg,vizsla,0.8764129999999999
693155686491000832,3622,8668,2016-01-29 19:36:08+00:00,This is Dunkin. He can only see when he's wet (tragic). 12/10 future heartbreaker https://t.co/At8Kxc5H9U,12.0,Dunkin,,https://pbs.twimg.com/media/CZ6VatdWwAAwHly.jpg,Shih-Tzu,0.69748
693109034023534592,695,1889,2016-01-29 16:30:45+00:00,"""Thank you friend that was a swell petting"" 11/10 (vid by @MatthewjamesMac) https://t.co/NY3cPAZAIM",11.0,None,,https://pbs.twimg.com/ext_tw_video_thumb/693108992730632192/pu/img/ncJQQZf3eroMSF12.jpg,cocker_spaniel,0.740013
693095443459342336,523,2056,2016-01-29 15:36:45+00:00,This is Milo. He doesn't understand your fancy human gestures. Will lick instead. 10/10 can't faze this pupper https://t.co/OhodPIDOpW,10.0,Milo,pupper,https://pbs.twimg.com/media/CZ5entwWYAAocEg.jpg,Yorkshire_terrier,0.033487800000000005
692919143163629568,838,2926,2016-01-29 03:56:12+00:00,Please only send in dogs. Don't submit other things like this pic of Kenny Chesney in a bathtub. Thank you. 9/10 https://t.co/TMpDHHGspy,9.0,None,,https://pbs.twimg.com/media/CZ2-SRiWcAIjuM5.jpg,Saint_Bernard,0.612635
692905862751522816,998,2683,2016-01-29 03:03:25+00:00,This is Wally. He's being abducted by aliens. 10/10 poor pupper https://t.co/EiF659Bgjn,10.0,Wally,pupper,https://pbs.twimg.com/media/CZ2yNKhWEAA_7cb.jpg,Mexican_hairless,0.162638
692901601640583168,682,1971,2016-01-29 02:46:29+00:00,"""Fuck the system"" 10/10 https://t.co/N0OADmCnVV",10.0,None,,https://pbs.twimg.com/media/CZ2uU37UcAANzmK.jpg,soft-coated_wheaten_terrier,0.403496
692894228850999298,910,2511,2016-01-29 02:17:12+00:00,Meet Tupawc. He's actually a Christian rapper. Doesn't even understand the concept of dollar signs. 10/10 great guy https://t.co/mCqgtqLDCW,10.0,Tupawc,,https://pbs.twimg.com/media/CZ2nn7BUsAI2Pj3.jpg,German_short-haired_pointer,0.876977
692828166163931137,998,3148,2016-01-28 21:54:41+00:00,This pupper just descended from heaven. 12/10 can probably fly https://t.co/X6X9wM7NuS,12.0,None,pupper,https://pbs.twimg.com/media/CZ1riVOWwAATfGf.jpg,Samoyed,0.985857
692752401762250755,4124,7496,2016-01-28 16:53:37+00:00,"""Hello yes could I get one pupper to go please thank you""
Both 13/10 https://t.co/kYWcXbluUu",13.0,None,pupper,https://pbs.twimg.com/tweet_video_thumb/CZ0mhduWkAICSGe.png,Samoyed,0.471276
692568918515392513,1737,4739,2016-01-28 04:44:32+00:00,This is Chester. He's been guarding this pumpkin since October. Dedicated af. Hat is nifty as hell. 12/10 would snug https://t.co/CFMjsn3P6B,12.0,Chester,,https://pbs.twimg.com/media/CZx_wV2UMAArgsJ.jpg,golden_retriever,0.636845
692535307825213440,1529,3504,2016-01-28 02:30:58+00:00,This is Amber. She's a Fetty Woof. 10/10 would pet in a heartbeat https://t.co/Dt360V2MYI,10.0,Amber,,https://pbs.twimg.com/media/CZxhL2yWAAI_DHn.jpg,pug,0.41309
692530551048294401,474,2021,2016-01-28 02:12:04+00:00,Say hello to Cody. He's been to like 80 countries and is way more cultured than you. He wanted me to say that. 10/10 https://t.co/Iv3flDTpXu,10.0,Cody,,https://pbs.twimg.com/media/CZxc3G7WEAAM4Mv.jpg,Siberian_husky,0.486428
692417313023332352,3917,10275,2016-01-27 18:42:06+00:00,Meet Herschel. He's slightly bigger than ur average pupper. Looks lonely. Could probably ride 7/10 would totally pet https://t.co/VGaIMktX10,7.0,Herschel,pupper,https://pbs.twimg.com/media/CZv13u5WYAA6wQe.jpg,Error,Error
692187005137076224,929,2768,2016-01-27 03:26:56+00:00,This is a rare Arctic Wubberfloof. Unamused by the happenings. No longer has the appetites. 12/10 would totally hug https://t.co/krvbacIX0N,12.0,None,,https://pbs.twimg.com/media/CZskaEIWIAUeTr5.jpg,Siberian_husky,0.810592
692158366030913536,896,2369,2016-01-27 01:33:08+00:00,This is Edgar. He's a Sassafras Puggleflash. Nothing satisfies him. Not since the war. 10/10 cheer up pup https://t.co/1NgMb9BTWB,10.0,Edgar,,https://pbs.twimg.com/media/CZsKVxfWQAAXy2u.jpg,pug,0.956565
692017291282812928,1081,3153,2016-01-26 16:12:33+00:00,This is Kingsley Wellensworth III. He owns 7 range rovers. Has a cardigan collection. Would rather be sailing. 9/10 https://t.co/BE4ahQ0IO2,9.0,Kingsley,,https://pbs.twimg.com/media/CZqKDZTVIAEvtbc.jpg,Tibetan_terrier,0.247565
691820333922455552,1860,4329,2016-01-26 03:09:55+00:00,This is Brockly. He's an uber driver. Falls asleep at the wheel often. Irresponsible af 8/10 would totally still pet https://t.co/fn1oUlS69Z,8.0,Brockly,,https://pbs.twimg.com/media/CZnW7JGW0AA83mn.jpg,Error,Error
691756958957883396,1161,3179,2016-01-25 22:58:05+00:00,"THE BRITISH ARE COMING
THE BRITISH ARE COMING
10/10 https://t.co/frGWV7IP6J",10.0,None,,https://pbs.twimg.com/media/CZmdSD8UcAAnY5R.jpg,Saint_Bernard,0.342571
691675652215414786,577,2116,2016-01-25 17:35:00+00:00,This is Richie and Plip. They are the best of pals. Do everything together. 10/10 for both https://t.co/KMdwNgONkV,10.0,Richie,,https://pbs.twimg.com/media/CZlTVL4WkAEpVR5.jpg,Chihuahua,0.182898
691483041324204033,656,2608,2016-01-25 04:49:38+00:00,When bae says they can't go out but you see them with someone else that same night. 5/10 &amp; 10/10 for heartbroken pup https://t.co/aenk0KpoWM,5.0,None,,https://pbs.twimg.com/media/CZikKBIWYAA40Az.jpg,bloodhound,0.886232
691459709405118465,1294,4449,2016-01-25 03:16:56+00:00,Say hello to Leo. He's a Fallopian Puffalope. Precious af. 12/10 would cuddle https://t.co/LZEi0DpRsH,12.0,Leo,,https://pbs.twimg.com/media/CZiO7mWUEAAa4zo.jpg,Shetland_sheepdog,0.5512060000000001
691444869282295808,955,2890,2016-01-25 02:17:57+00:00,This is Bailey. She likes flowers. 12/10 https://t.co/YBENhr24FV,12.0,Bailey,,https://pbs.twimg.com/media/CZiBcJhWQAATXNK.jpg,Bernese_mountain_dog,0.767563
691416866452082688,8689,21253,2016-01-25 00:26:41+00:00,I present to you... Dog Jesus. 13/10 (he could be sitting on a rock but I doubt it) https://t.co/fR1P3g5I6k,13.0,None,,https://pbs.twimg.com/media/CZhn-QAWwAASQan.jpg,Lakeland_terrier,0.530104
691321916024623104,747,2828,2016-01-24 18:09:23+00:00,This is Molly. She's a Peruvian Niddlewog. Loves her new hat. 11/10 would totally pet https://t.co/g4fiS8A9Ab,11.0,Molly,,https://pbs.twimg.com/media/CZgRmk0UcAAxeuQ.jpg,Rottweiler,0.508981
691096613310316544,1019,3253,2016-01-24 03:14:07+00:00,Here we see one dog giving a puptalk to another dog. Both are focused af. Left one has powerful feet. 11/10 for both https://t.co/fUacc13OrW,11.0,None,,https://pbs.twimg.com/media/CZdEq-AUMAAWayR.jpg,borzoi,0.441269
691090071332753408,385,1867,2016-01-24 02:48:07+00:00,Happy Saturday here's a dog in a mailbox. 12/10 https://t.co/MM7tb4HpEY,12.0,None,,https://pbs.twimg.com/media/CZc-u7IXEAQHV1N.jpg,Error,Error
690959652130045952,1421,3902,2016-01-23 18:09:53+00:00,This golden is happy to refute the soft mouth egg test. Not a fan of sweeping generalizations. 11/10 #notallpuppers https://t.co/DgXYBDMM3E,11.0,None,pupper,https://pbs.twimg.com/media/CZbIIM-WkAIPClg.jpg,golden_retriever,0.862964
690938899477221376,2245,4536,2016-01-23 16:47:25+00:00,"She thought the sunset was pretty, but I thought she was prettier. 10/10 https://t.co/HSL3mnP5NX",10.0,None,,https://pbs.twimg.com/media/CZa1QnSWEAAEOVr.jpg,Error,Error
690932576555528194,1143,3602,2016-01-23 16:22:17+00:00,This is Buddy. He's testing out the water. Such caution. Much reserve. 12/10 https://t.co/FQZGSQIQLS,12.0,Buddy,,https://pbs.twimg.com/media/CZavgf4WkAARpFM.jpg,Error,Error
690735892932222976,1442,4134,2016-01-23 03:20:44+00:00,Say hello to Peaches. She's a Dingleberry Zanderfloof. 13/10 would caress lots https://t.co/YrhkrTsoTt,13.0,Peaches,,https://pbs.twimg.com/media/CZX8nyeVAAEstKM.jpg,golden_retriever,0.883229
690728923253055490,597,2384,2016-01-23 02:53:03+00:00,This is Vinscent. He was just questioned about his recent credit card spending. 8/10 https://t.co/qOD4G19A2u,8.0,Vinscent,,https://pbs.twimg.com/media/CZX2SxaXEAEcnR6.jpg,kuvasz,0.422806
690690673629138944,898,2547,2016-01-23 00:21:03+00:00,This is Cedrick. He's a spookster. Did me a discomfort. 10/10 would pet with a purpose https://t.co/yS7T4gxKod,10.0,Cedrick,,https://pbs.twimg.com/media/CZXTgKkWwAA5UZJ.jpg,Maltese_dog,0.08962460000000001
690649993829576704,325,1435,2016-01-22 21:39:24+00:00,This is Hazel. She's a gymnast. Training hard for Rio. 11/10 focused af https://t.co/CneG2ZbxHP,11.0,Hazel,,https://pbs.twimg.com/media/CZWugJsWYAIzVzJ.jpg,Mexican_hairless,0.0981708
690597161306841088,681,2163,2016-01-22 18:09:28+00:00,This is Lolo. She's America af. Behind in science &amp; math but can say whatever she wants on Twitter. 11/10 ...Merica https://t.co/Nwi3SYe8KA,11.0,Lolo,,https://pbs.twimg.com/media/CZV-c9NVIAEWtiU.jpg,Lhasa,0.0974997
690400367696297985,509,2041,2016-01-22 05:07:29+00:00,"This is Eriq. His friend just reminded him of last year's super bowl. Not cool friend
10/10 for Eriq
6/10 for friend https://t.co/PlEXTofdpf",10.0,Eriq,,https://pbs.twimg.com/media/CZTLeBuWIAAFkeR.jpg,Pembroke,0.426459
690374419777196032,972,3560,2016-01-22 03:24:22+00:00,This is Phred. He's an Albanian Flepperkush. Tongue is rather impressive if I'm honest. Perhaps even legendary 11/10 https://t.co/VpfFCKE28C,11.0,Phred,,https://pbs.twimg.com/media/CZSz3vWXEAACElU.jpg,kuvasz,0.286345
690360449368465409,1006,2925,2016-01-22 02:28:52+00:00,Stop sending in lobsters. This is the final warning. We only rate dogs. Thank you... 9/10 https://t.co/B9ZXXKJYNx,9.0,None,,https://pbs.twimg.com/media/CZSnKw8WwAAAN7q.jpg,pug,0.686933
690248561355657216,477,1845,2016-01-21 19:04:15+00:00,This is Maxwell. That's his moped. He rents it out for others to use as long as he can come also. 11/10 great dog https://t.co/IF5kKaO945,11.0,Maxwell,,https://pbs.twimg.com/media/CZRBZ9mWkAAWblt.jpg,Error,Error
690021994562220032,1180,3056,2016-01-21 04:03:58+00:00,"Say hello to Geoff (pronounced ""Kyle""). He accidentally opened the front facing camera. 10/10 https://t.co/TmlwQWnmRC",10.0,Geoff,,https://pbs.twimg.com/media/CZNzV6cW0AAsX7p.jpg,malamute,0.0406958
690015576308211712,836,2740,2016-01-21 03:38:27+00:00,This pupper can only sleep on shoes. It's a crippling disease. Tearing his family apart. 12/10 I'd totally pet tho https://t.co/03XlvS8izg,12.0,None,pupper,https://pbs.twimg.com/media/CZNtgWhWkAAbq3W.jpg,malamute,0.949609
690005060500217858,1907,4004,2016-01-21 02:56:40+00:00,"""I'm the only one that ever does anything in this household"" 10/10 https://t.co/V8HcVIh4jt",10.0,None,,https://pbs.twimg.com/media/CZNj8N-WQAMXASZ.jpg,Samoyed,0.270287
689999384604450816,424,1561,2016-01-21 02:34:07+00:00,This is Covach. He's trying to melt the snow. 10/10 we all believe in you buddy https://t.co/fgMaP2zDMt,10.0,Covach,,https://pbs.twimg.com/media/CZNexghWAAAYnT-.jpg,standard_poodle,0.444499
689977555533848577,502,1490,2016-01-21 01:07:23+00:00,Happy Wednesday here's a pup wearing a beret. 12/10 please enjoy https://t.co/MXedEzSHIf,12.0,None,,https://pbs.twimg.com/media/CZNK7NpWwAEAqUh.jpg,Labrador_retriever,0.179625
